gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
79,250,4.327504680413546e+19,676.3111514173266,0.2750227451324463,250,[7664.976 8115.72  8114.9   8532.488 8151.648],[164.19890202 154.72624083 126.36186925 152.65459658 151.10291889],[7254. 7508. 7817. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
80,250,4.343247123089976e+19,681.0511516271312,0.16702890396118164,250,[7660.124 8115.696 8114.98  8532.136 8152.856],[166.38792211 156.42640309 127.88974783 152.60898238 152.46382936],[7254. 7508. 7817. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
81,250,4.343247123089976e+19,680.4574290293205,0.25903987884521484,239,[7667.812 8122.38  8111.18  8536.284 8152.68 ],[164.77871421 159.00886642 129.83335319 157.05240955 153.61076004],[7254. 7508. 7817. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
82,250,4.343247123089976e+19,677.6106875493595,0.20199847221374512,228,[7673.652 8127.424 8110.632 8535.948 8150.74 ],[169.33191931 160.50902848 133.24663064 157.71947659 155.05245693],[7254. 7508. 7817. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
83,250,4.343247123089976e+19,675.0777395485484,0.20650434494018555,235,[7676.892 8133.1   8110.3   8538.536 8152.736],[171.27092087 160.38653934 133.49505609 157.43283236 155.32526615],[7254. 7508. 7817. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
84,250,4.343247123089976e+19,672.3897031316806,0.23303890228271484,247,[7677.916 8144.612 8109.156 8541.5   8155.728],[171.40517187 158.01578863 133.95412522 153.94100818 154.92717649],[7254. 7508. 7802. 8121. 7760.],[8039. 8483. 8433. 8998. 8494.]
85,250,4.343247123089976e+19,669.1102703548889,0.16699624061584473,242,[7688.296 8142.84  8111.36  8548.216 8157.34 ],[168.72017183 156.59813026 137.26525562 156.62171415 150.13207652],[7254. 7508. 7797. 8026. 7760.],[8046. 8483. 8433. 8998. 8494.]
86,250,4.343247123089976e+19,677.4551706243376,0.1790323257446289,250,[7685.476 8145.452 8112.896 8558.304 8164.392],[166.22556189 152.18896049 137.17788883 151.30428806 149.17559564],[7254. 7508. 7802. 8026. 7760.],[8046. 8483. 8433. 8998. 8500.]
87,250,4.343247123089976e+19,687.2172902302111,0.16499757766723633,250,[7678.404 8144.22  8114.464 8564.484 8167.284],[165.77389657 152.35998031 140.35723246 150.98148808 149.14445127],[7202. 7508. 7802. 8026. 7760.],[8046. 8483. 8433. 8998. 8500.]
88,250,4.343247123089976e+19,687.4931348910227,0.16901302337646484,250,[7678.912 8148.556 8114.696 8566.304 8172.336],[165.86546433 151.51118396 139.39283907 150.49546034 146.08983231],[7202. 7508. 7802. 8026. 7760.],[8046. 8483. 8433. 8998. 8500.]
89,250,4.343247123089976e+19,686.3602553417817,0.18901419639587402,250,[7676.416 8151.324 8118.496 8561.6   8171.364],[167.5450117  152.71278605 139.56908678 151.24049722 145.76383469],[7202. 7508. 7802. 8026. 7760.],[8046. 8491. 8433. 8998. 8500.]
90,250,4.361034697203389e+19,693.069398890835,0.17501282691955566,250,[7676.02  8152.88  8115.56  8570.564 8174.212],[166.81538178 154.35160381 140.36816733 148.43122954 147.23808969],[7202. 7508. 7802. 8180. 7760.],[8046. 8491. 8433. 8998. 8500.]
91,250,4.361034697203389e+19,685.2048158195744,0.16202783584594727,250,[7681.268 8155.272 8123.48  8566.644 8174.752],[167.17804932 152.30676287 136.95304889 148.75132693 145.7692783 ],[7202. 7508. 7802. 8180. 7760.],[8046. 8491. 8433. 8998. 8500.]
92,250,4.361034697203389e+19,676.9134199224461,0.1955726146697998,250,[7686.888 8157.072 8127.8   8559.868 8178.076],[164.60987654 151.00186362 135.89719644 151.17500645 144.7215472 ],[7254. 7508. 7802. 8180. 7760.],[8046. 8491. 8433. 8998. 8500.]
93,250,4.361034697203389e+19,681.896716287186,0.15602612495422363,236,[7687.284 8158.264 8122.888 8568.348 8172.024],[170.24150887 152.75293223 137.3489405  152.49048133 146.69617386],[7207. 7508. 7802. 8156. 7760.],[8046. 8491. 8433. 8998. 8500.]
94,250,4.361034697203389e+19,675.3909990736746,0.1750338077545166,221,[7693.52  8156.432 8125.716 8565.852 8172.172],[171.62053956 151.85903126 137.0745029  154.64306676 151.31029845],[7207. 7508. 7802. 8156. 7742.],[8046. 8491. 8433. 8998. 8500.]
95,250,4.361034697203389e+19,677.1071722487524,0.19201397895812988,229,[7697.54  8148.432 8125.308 8570.    8173.472],[171.30550604 152.69775825 136.72593439 154.93229489 152.29245949],[7207. 7508. 7802. 8148. 7742.],[8046. 8491. 8433. 8998. 8500.]
96,250,4.361034697203389e+19,676.6529329836628,0.17599892616271973,235,[7700.888 8155.028 8125.608 8575.24  8175.84 ],[169.39897124 150.67231735 135.61312007 156.3723198  151.1155002 ],[7207. 7508. 7802. 8148. 7742.],[8046. 8491. 8433. 8998. 8500.]
97,250,4.361034697203389e+19,676.6581213024898,0.18402981758117676,235,[7701.516 8156.924 8126.932 8575.984 8177.312],[169.96964948 149.49543881 135.65361542 156.21741178 153.08520064],[7207. 7508. 7802. 8148. 7742.],[8046. 8491. 8433. 8998. 8547.]
98,250,4.361034697203389e+19,668.5358715780967,0.194014310836792,232,[7709.636 8152.74  8128.468 8576.228 8178.916],[171.29938559 152.90229691 137.73865462 154.27046385 156.79468404],[7207. 7508. 7802. 8180. 7742.],[8046. 8491. 8450. 8998. 8547.]
99,250,4.361034697203389e+19,665.7411160449717,0.2090156078338623,243,[7715.932 8160.08  8130.76  8577.272 8179.5  ],[169.94634264 144.01114401 135.66487534 150.64447556 155.19181035],[7207. 7766. 7802. 8180. 7742.],[8046. 8491. 8450. 8998. 8547.]
